fn,sn,x,y
110,0,213,133
110,0,209,134
110,0,207,138
110,0,203,144
110,0,194,172
110,0,194,179
110,0,195,180
110,0,320,180
110,0,320,0
110,0,298,0
110,0,299,20
110,0,300,25
110,0,235,13
110,0,228,17
110,0,210,30
110,0,203,35
110,0,202,24
110,0,201,0
111,0,29,0
111,0,28,2
111,0,14,180
111,0,151,180
111,0,153,167
111,0,153,148
111,0,150,134
111,0,147,132
111,0,140,133
111,0,121,140
111,0,114,141
111,0,81,140
111,0,69,138
111,0,64,135
111,0,59,135
111,0,60,131
111,0,63,129
111,0,62,127
111,0,77,130
111,0,77,127
111,0,86,129
111,0,91,132
111,0,98,132
111,0,116,128
111,0,126,128
111,0,136,119
111,0,144,112
111,0,149,108
111,0,160,107
111,0,169,103
111,0,169,96
111,0,167,90
111,0,166,81
111,0,170,72
111,0,175,69
111,0,187,72
111,0,189,82
111,0,189,89
111,0,187,94
111,0,187,98
111,0,197,96
111,0,205,96
111,0,208,98
111,0,215,112
111,0,226,122
111,0,229,124
111,0,228,130
111,0,224,134
111,0,221,135
111,0,212,132
111,0,208,136
111,0,205,143
111,0,201,152
111,0,194,176
111,0,195,180
111,0,320,180
111,0,320,0
111,0,297,0
111,0,297,12
111,0,298,24
111,0,299,27
111,0,286,24
111,0,238,15
111,0,232,15
111,0,212,29
111,0,202,36
111,0,201,27
111,0,200,0
111,1,194,103
111,1,194,106
111,1,199,109
111,1,205,109
111,1,201,103
111,2,77,130
112,0,28,0
112,0,27,3
112,0,13,177
112,0,13,180
112,0,150,180
112,0,153,161
112,0,153,149
112,0,150,134
112,0,147,131
112,0,137,133
112,0,118,138
112,0,106,137
112,0,87,134
112,0,68,128
112,0,62,124
112,0,59,123
112,0,59,120
112,0,62,119
112,0,62,116
112,0,75,121
112,0,77,121
112,0,77,118
112,0,86,122
112,0,92,127
112,0,109,126
112,0,126,126
112,0,140,115
112,0,149,108
112,0,160,107
112,0,170,102
112,0,169,95
112,0,167,85
112,0,168,77
112,0,170,72
112,0,175,69
112,0,183,70
112,0,188,71
112,0,189,79
112,0,189,89
112,0,187,96
112,0,190,102
112,0,200,109
112,0,213,109
112,0,216,111
112,0,217,107
112,0,208,93
112,0,198,92
112,0,194,90
112,0,193,88
112,0,197,87
112,0,209,84
112,0,218,85
112,0,221,97
112,0,226,109
112,0,233,118
112,0,232,124
112,0,230,129
112,0,226,130
112,0,214,130
112,0,209,135
112,0,207,141
112,0,204,144
112,0,196,169
112,0,195,173
112,0,195,180
112,0,320,180
112,0,320,0
112,0,295,0
112,0,297,27
112,0,283,25
112,0,235,16
112,0,230,17
112,0,211,30
112,0,201,37
112,0,200,30
112,0,199,0
112,1,77,121
113,0,27,0
113,0,25,16
113,0,12,174
113,0,12,180
113,0,149,180
113,0,152,167
113,0,153,159
113,0,153,147
113,0,149,131
113,0,145,127
113,0,123,130
113,0,111,131
113,0,83,124
113,0,63,115
113,0,56,111
113,0,57,108
113,0,62,107
113,0,73,111
113,0,75,111
113,0,75,109
113,0,83,112
113,0,90,118
113,0,115,118
113,0,125,119
113,0,141,110
113,0,149,105
113,0,161,105
113,0,170,100
113,0,169,90
113,0,168,84
113,0,168,76
113,0,170,69
113,0,176,67
113,0,183,68
113,0,188,69
113,0,190,82
113,0,188,90
113,0,189,99
113,0,198,106
113,0,205,106
113,0,212,105
113,0,222,107
113,0,226,97
113,0,219,88
113,0,216,84
113,0,209,82
113,0,207,78
113,0,210,78
113,0,210,76
113,0,213,76
113,0,213,74
113,0,228,74
113,0,231,75
113,0,232,84
113,0,235,99
113,0,238,109
113,0,234,118
113,0,222,123
113,0,215,126
113,0,209,132
113,0,208,139
113,0,204,144
113,0,197,166
113,0,195,173
113,0,196,180
113,0,320,180
113,0,320,0
113,0,294,0
113,0,295,19
113,0,296,29
113,0,232,17
113,0,228,19
113,0,212,30
113,0,199,39
113,0,198,0
113,1,75,111
114,0,26,0
114,0,24,16
114,0,11,172
114,0,11,180
114,0,149,180
114,0,152,168
114,0,154,154
114,0,153,144
114,0,149,129
114,0,142,120
114,0,108,120
114,0,82,113
114,0,64,105
114,0,55,102
114,0,52,102
114,0,51,98
114,0,58,99
114,0,65,101
114,0,73,101
114,0,81,104
114,0,86,107
114,0,113,107
114,0,117,108
114,0,124,108
114,0,149,100
114,0,162,101
114,0,169,97
114,0,169,88
114,0,168,83
114,0,168,73
114,0,171,66
114,0,177,63
114,0,186,66
114,0,189,75
114,0,189,82
114,0,188,86
114,0,188,94
114,0,193,99
114,0,196,101
114,0,205,100
114,0,217,98
114,0,225,97
114,0,225,94
114,0,229,92
114,0,234,86
114,0,228,79
114,0,225,79
114,0,223,74
114,0,227,72
114,0,227,70
114,0,235,66
114,0,241,66
114,0,243,68
114,0,245,81
114,0,245,87
114,0,239,102
114,0,230,109
114,0,218,117
114,0,210,127
114,0,209,135
114,0,204,142
114,0,198,162
114,0,196,171
114,0,197,180
114,0,320,180
114,0,320,0
114,0,293,0
114,0,293,10
114,0,295,31
114,0,283,28
114,0,235,19
114,0,228,19
114,0,213,30
114,0,199,40
114,0,198,37
114,0,197,0
115,0,25,0
115,0,23,16
115,0,10,169
115,0,10,180
115,0,149,180
115,0,153,163
115,0,154,155
115,0,154,144
115,0,149,127
115,0,143,118
115,0,137,112
115,0,118,109
115,0,103,108
115,0,82,102
115,0,69,96
115,0,64,95
115,0,57,96
115,0,50,95
115,0,48,92
115,0,46,92
115,0,46,90
115,0,57,91
115,0,66,91
115,0,82,96
115,0,109,96
115,0,115,98
115,0,124,98
115,0,143,96
115,0,153,96
115,0,158,98
115,0,163,97
115,0,168,93
115,0,168,84
115,0,167,79
115,0,167,72
115,0,169,61
115,0,179,59
115,0,186,61
115,0,188,72
115,0,188,79
115,0,187,83
115,0,187,90
115,0,192,95
115,0,197,96
115,0,213,90
115,0,226,86
115,0,231,80
115,0,240,76
115,0,239,71
115,0,243,69
115,0,248,61
115,0,253,59
115,0,255,59
115,0,254,77
115,0,242,91
115,0,233,96
115,0,220,107
115,0,211,119
115,0,209,131
115,0,205,136
115,0,199,158
115,0,197,169
115,0,198,178
115,0,199,180
115,0,320,180
115,0,320,0
115,0,291,0
115,0,293,26
115,0,294,32
115,0,270,27
115,0,233,20
115,0,226,21
115,0,208,34
115,0,198,41
115,0,197,40
115,0,196,0
116,0,24,0
116,0,22,17
116,0,8,178
116,0,8,180
116,0,149,180
116,0,153,163
116,0,155,144
116,0,148,123
116,0,141,115
116,0,136,110
116,0,109,101
116,0,99,100
116,0,78,90
116,0,68,87
116,0,59,86
116,0,58,88
116,0,49,89
116,0,45,89
116,0,44,87
116,0,49,87
116,0,49,85
116,0,41,82
116,0,41,80
116,0,49,81
116,0,54,77
116,0,61,78
116,0,76,84
116,0,80,85
116,0,108,87
116,0,114,90
116,0,122,91
116,0,151,92
116,0,160,96
116,0,167,90
116,0,167,80
116,0,166,76
116,0,166,68
116,0,168,59
116,0,178,55
116,0,184,58
116,0,186,58
116,0,187,65
116,0,187,76
116,0,186,80
116,0,186,87
116,0,190,91
116,0,196,91
116,0,207,84
116,0,226,78
116,0,233,72
116,0,250,66
116,0,255,61
116,0,258,58
116,0,258,56
116,0,263,55
116,0,268,64
116,0,273,65
116,0,274,70
116,0,268,70
116,0,272,74
116,0,269,74
116,0,263,73
116,0,265,77
116,0,258,74
116,0,254,73
116,0,247,80
116,0,237,87
116,0,230,90
116,0,218,101
116,0,212,111
116,0,209,127
116,0,205,133
116,0,200,152
116,0,198,166
116,0,200,180
116,0,320,180
116,0,320,0
116,0,290,0
116,0,292,29
116,0,293,33
116,0,230,21
116,0,225,22
116,0,210,33
116,0,195,43
116,0,195,0
116,1,265,69
116,2,262,72
117,0,23,0
117,0,21,16
117,0,7,175
117,0,7,180
117,0,149,180
117,0,153,162
117,0,155,144
117,0,147,121
117,0,135,109
117,0,110,97
117,0,97,94
117,0,78,81
117,0,58,78
117,0,56,82
117,0,42,83
117,0,42,80
117,0,49,80
117,0,52,78
117,0,38,75
117,0,37,71
117,0,47,71
117,0,51,67
117,0,57,66
117,0,77,74
117,0,108,80
117,0,115,85
117,0,151,90
117,0,159,94
117,0,165,89
117,0,166,87
117,0,166,76
117,0,165,66
117,0,167,56
117,0,174,54
117,0,180,54
117,0,185,57
117,0,188,67
117,0,185,81
117,0,186,87
117,0,189,89
117,0,195,89
117,0,203,81
117,0,224,76
117,0,230,74
117,0,234,70
117,0,267,64
117,0,271,63
117,0,279,72
117,0,287,74
117,0,289,79
117,0,287,80
117,0,287,82
117,0,282,83
117,0,280,86
117,0,268,81
117,0,262,73
117,0,261,77
117,0,256,75
117,0,241,87
117,0,232,89
117,0,222,97
117,0,213,107
117,0,209,125
117,0,205,131
117,0,200,153
117,0,199,160
117,0,199,169
117,0,201,180
117,0,320,180
117,0,320,0
117,0,289,0
117,0,290,20
117,0,291,34
117,0,228,22
117,0,223,24
117,0,206,36
117,0,195,44
117,0,194,2
117,0,193,0
117,1,60,77
117,2,280,82
118,0,22,0
118,0,20,16
118,0,6,173
118,0,6,180
118,0,148,180
118,0,150,174
118,0,153,157
118,0,154,144
118,0,147,124
118,0,143,118
118,0,134,109
118,0,115,98
118,0,109,95
118,0,98,92
118,0,79,78
118,0,66,78
118,0,64,79
118,0,63,77
118,0,58,80
118,0,42,80
118,0,42,77
118,0,49,77
118,0,46,75
118,0,40,73
118,0,41,68
118,0,49,69
118,0,55,67
118,0,63,67
118,0,90,73
118,0,108,77
118,0,117,83
118,0,147,89
118,0,158,94
118,0,164,90
118,0,165,87
118,0,165,78
118,0,164,75
118,0,164,68
118,0,166,60
118,0,166,56
118,0,176,54
118,0,181,55
118,0,186,60
118,0,188,66
118,0,187,75
118,0,185,82
118,0,185,88
118,0,187,89
118,0,195,89
118,0,202,81
118,0,210,80
118,0,231,79
118,0,236,76
118,0,264,76
118,0,274,79
118,0,283,84
118,0,290,89
118,0,297,89
118,0,295,94
118,0,291,97
118,0,293,101
118,0,277,96
118,0,270,88
118,0,267,92
118,0,261,85
118,0,245,93
118,0,234,94
118,0,222,100
118,0,214,107
118,0,208,127
118,0,204,134
118,0,200,152
118,0,199,160
118,0,199,172
118,0,200,180
118,0,320,180
118,0,320,0
118,0,288,0
118,0,288,12
118,0,289,24
118,0,289,35
118,0,226,23
118,0,215,30
118,0,198,42
118,0,194,45
118,0,193,6
118,0,192,0
118,1,267,86
118,2,268,87
119,0,21,0
119,0,19,16
119,0,5,170
119,0,5,180
119,0,147,180
119,0,149,174
119,0,153,150
119,0,150,139
119,0,144,124
119,0,137,116
119,0,132,111
119,0,117,101
119,0,112,98
119,0,101,96
119,0,90,88
119,0,82,83
119,0,73,85
119,0,70,85
119,0,65,88
119,0,56,87
119,0,49,84
119,0,52,81
119,0,50,77
119,0,51,75
119,0,57,76
119,0,88,76
119,0,108,79
119,0,115,83
119,0,122,86
119,0,148,93
119,0,155,97
119,0,160,95
119,0,163,93
119,0,164,83
119,0,161,75
119,0,165,62
119,0,165,58
119,0,180,57
119,0,185,63
119,0,188,70
119,0,187,78
119,0,186,85
119,0,183,86
119,0,185,92
119,0,194,93
119,0,202,85
119,0,211,85
119,0,230,88
119,0,247,87
119,0,275,93
119,0,291,103
119,0,297,109
119,0,304,108
119,0,302,113
119,0,298,115
119,0,298,120
119,0,285,115
119,0,280,110
119,0,276,106
119,0,275,110
119,0,270,104
119,0,268,100
119,0,258,102
119,0,246,105
119,0,241,104
119,0,232,104
119,0,223,106
119,0,213,112
119,0,207,131
119,0,204,135
119,0,199,157
119,0,198,164
119,0,198,179
119,0,199,180
119,0,320,180
119,0,320,0
119,0,286,0
119,0,289,37
119,0,276,34
119,0,224,24
119,0,207,36
119,0,193,46
119,0,192,10
119,0,191,0
119,1,73,82
119,2,72,83
119,3,275,104
119,3,276,106
120,0,20,0
120,0,18,16
120,0,3,178
120,0,3,180
120,0,147,180
120,0,150,166
120,0,151,152
120,0,144,133
120,0,137,122
120,0,133,117
120,0,117,107
120,0,112,104
120,0,105,103
120,0,94,95
120,0,89,93
120,0,86,97
120,0,86,99
120,0,78,99
120,0,69,97
120,0,70,93
120,0,77,94
120,0,73,89
120,0,74,85
120,0,78,86
120,0,86,86
120,0,92,85
120,0,109,86
120,0,115,91
120,0,143,99
120,0,151,103
120,0,155,102
120,0,161,98
120,0,162,88
120,0,158,80
120,0,160,71
120,0,163,65
120,0,163,62
120,0,178,61
120,0,184,70
120,0,187,76
120,0,186,90
120,0,181,91
120,0,182,96
120,0,187,98
120,0,193,98
120,0,203,91
120,0,213,93
120,0,229,98
120,0,239,101
120,0,249,101
120,0,279,112
120,0,297,123
120,0,300,127
120,0,303,134
120,0,306,134
120,0,304,139
120,0,299,141
120,0,299,144
120,0,294,142
120,0,287,136
120,0,283,126
120,0,282,124
120,0,280,125
120,0,280,130
120,0,273,120
120,0,272,118
120,0,246,119
120,0,238,116
120,0,221,116
120,0,211,120
120,0,207,134
120,0,202,142
120,0,197,168
120,0,196,179
120,0,197,180
120,0,320,180
120,0,320,0
120,0,285,0
120,0,286,19
120,0,288,38
120,0,264,33
120,0,228,26
120,0,222,26
120,0,206,37
120,0,192,47
120,0,191,15
120,0,190,0
120,1,298,140
121,0,19,0
121,0,17,15
121,0,2,174
121,0,2,180
121,0,148,180
121,0,149,177
121,0,150,159
121,0,143,141
121,0,135,131
121,0,128,124
121,0,125,121
121,0,109,114
121,0,101,111
121,0,98,105
121,0,98,99
121,0,104,96
121,0,116,93
121,0,115,100
121,0,117,104
121,0,144,109
121,0,150,110
121,0,159,102
121,0,160,92
121,0,154,83
121,0,157,73
121,0,161,68
121,0,161,66
121,0,176,66
121,0,184,81
121,0,184,89
121,0,183,95
121,0,179,96
121,0,179,101
121,0,188,104
121,0,194,103
121,0,202,99
121,0,208,100
121,0,228,109
121,0,238,115
121,0,250,117
121,0,275,132
121,0,286,139
121,0,299,148
121,0,300,155
121,0,299,162
121,0,299,167
121,0,295,166
121,0,295,169
121,0,292,169
121,0,291,167
121,0,291,170
121,0,288,167
121,0,285,162
121,0,285,152
121,0,284,147
121,0,281,146
121,0,280,150
121,0,273,142
121,0,271,139
121,0,244,135
121,0,236,130
121,0,223,127
121,0,209,127
121,0,205,139
121,0,201,145
121,0,197,168
121,0,196,180
121,0,320,180
121,0,320,0
121,0,284,0
121,0,284,10
121,0,286,35
121,0,287,39
121,0,227,27
121,0,221,27
121,0,202,40
121,0,190,48
121,0,190,21
121,0,189,0
121,1,292,160
121,2,288,161
121,3,290,165
121,3,291,167
121,4,294,165
122,0,18,0
122,0,16,14
122,0,1,171
122,0,1,180
122,0,150,180
122,0,150,167
122,0,142,148
122,0,134,139
122,0,125,132
122,0,107,128
122,0,105,123
122,0,106,113
122,0,121,113
122,0,135,108
122,0,141,108
122,0,142,115
122,0,147,115
122,0,157,106
122,0,158,98
122,0,152,89
122,0,152,82
122,0,155,75
122,0,159,71
122,0,172,70
122,0,174,69
122,0,176,75
122,0,180,81
122,0,182,100
122,0,176,101
122,0,177,105
122,0,187,109
122,0,194,108
122,0,204,106
122,0,226,121
122,0,235,129
122,0,247,134
122,0,261,147
122,0,272,156
122,0,287,168
122,0,291,171
122,0,291,178
122,0,290,180
122,0,320,180
122,0,320,0
122,0,282,0
122,0,285,38
122,0,286,40
122,0,226,28
122,0,220,28
122,0,198,43
122,0,189,49
122,0,189,27
122,0,188,0
122,1,207,133
122,1,204,143
122,1,200,148
122,1,197,171
122,1,197,180
122,1,274,180
122,1,277,173
122,1,277,167
122,1,275,167
122,1,274,170
122,1,267,162
122,1,262,158
122,1,238,149
122,1,228,141
122,1,208,133
123,0,17,0
123,0,15,13
123,0,0,168
123,0,0,180
123,0,151,180
123,0,150,171
123,0,140,152
123,0,131,143
123,0,118,143
123,0,114,137
123,0,114,128
123,0,119,127
123,0,130,121
123,0,142,120
123,0,155,109
123,0,155,100
123,0,150,94
123,0,150,84
123,0,152,78
123,0,158,73
123,0,171,73
123,0,179,85
123,0,180,102
123,0,173,105
123,0,174,108
123,0,185,112
123,0,194,112
123,0,201,111
123,0,209,118
123,0,219,128
123,0,227,138
123,0,232,142
123,0,240,148
123,0,253,164
123,0,260,172
123,0,270,180
123,0,320,180
123,0,320,0
123,0,281,0
123,0,282,18
123,0,284,41
123,0,225,29
123,0,218,29
123,0,207,37
123,0,191,48
123,0,188,50
123,0,188,35
123,0,187,0
123,1,205,138
123,1,202,147
123,1,199,154
123,1,198,168
123,1,198,180
123,1,260,180
123,1,255,175
123,1,245,168
123,1,231,160
123,1,229,160
123,1,227,156
123,1,222,150
123,1,210,142
124,0,16,0
124,0,15,2
124,0,0,154
124,0,0,180
124,0,151,180
124,0,149,172
124,0,139,155
124,0,132,154
124,0,126,150
124,0,124,146
124,0,125,136
124,0,130,123
124,0,138,122
124,0,154,110
124,0,153,101
124,0,148,95
124,0,148,86
124,0,150,79
124,0,157,74
124,0,170,74
124,0,172,79
124,0,177,86
124,0,179,104
124,0,171,106
124,0,173,110
124,0,185,114
124,0,202,114
124,0,204,119
124,0,215,135
124,0,221,145
124,0,230,152
124,0,245,174
124,0,252,180
124,0,320,180
124,0,320,0
124,0,280,0
124,0,280,10
124,0,283,42
124,0,224,30
124,0,217,30
124,0,200,42
124,0,188,50
124,0,187,44
124,0,186,0
124,1,203,143
124,1,200,152
124,1,204,154
124,1,206,159
124,1,204,159
124,1,204,161
124,1,199,160
124,1,198,180
124,1,242,180
124,1,237,175
124,1,225,165
124,1,220,161
124,1,213,152
124,1,204,143
125,0,15,0
125,0,14,1
125,0,0,140
125,0,0,180
125,0,150,180
125,0,149,174
125,0,138,156
125,0,132,149
125,0,129,144
125,0,127,131
125,0,129,121
125,0,136,121
125,0,152,110
125,0,152,102
125,0,149,97
125,0,146,93
125,0,147,80
125,0,150,77
125,0,157,73
125,0,168,74
125,0,176,86
125,0,178,105
125,0,169,106
125,0,170,109
125,0,185,114
125,0,199,114
125,0,201,119
125,0,210,134
125,0,215,143
125,0,221,148
125,0,223,148
125,0,225,153
125,0,235,167
125,0,239,172
125,0,247,179
125,0,248,180
125,0,320,180
125,0,320,0
125,0,278,0
125,0,281,38
125,0,282,43
125,0,217,30
125,0,203,40
125,0,185,52
125,0,185,0
125,1,201,145
125,1,199,148
125,1,200,152
125,1,207,151
125,1,202,145
125,2,198,159
125,2,198,178
125,2,199,180
125,2,240,180
125,2,235,176
125,2,225,168
125,2,218,167
125,2,210,166
125,2,215,170
125,2,218,171
125,2,218,174
125,2,208,170
125,2,204,166
125,2,202,161
126,0,14,0
126,0,12,13
126,0,0,132
126,0,0,180
126,0,150,180
126,0,149,175
126,0,137,156
126,0,133,151
126,0,129,135
126,0,129,120
126,0,134,120
126,0,150,109
126,0,151,108
126,0,151,101
126,0,146,92
126,0,145,90
126,0,146,76
126,0,152,74
126,0,156,72
126,0,163,72
126,0,168,74
126,0,175,86
126,0,176,91
126,0,177,105
126,0,169,105
126,0,167,107
126,0,172,110
126,0,184,113
126,0,192,113
126,0,195,114
126,0,205,132
126,0,209,140
126,0,218,146
126,0,221,150
126,0,227,153
126,0,229,158
126,0,236,161
126,0,239,168
126,0,244,172
126,0,250,180
126,0,320,180
126,0,320,0
126,0,277,0
126,0,280,38
126,0,281,44
126,0,269,41
126,0,219,31
126,0,214,32
126,0,200,42
126,0,185,52
126,0,184,0
126,1,198,146
126,1,197,150
126,1,203,150
126,1,200,146
126,2,200,157
126,2,197,158
126,2,198,177
126,2,199,180
126,2,245,180
126,2,241,176
126,2,230,170
126,2,229,172
126,2,220,169
126,2,216,166
126,2,213,160
126,2,209,157
126,3,223,166
127,0,14,0
127,0,12,13
127,0,0,132
127,0,0,180
127,0,150,180
127,0,149,175
127,0,133,151
127,0,129,136
127,0,130,118
127,0,135,117
127,0,151,107
127,0,149,96
127,0,145,90
127,0,146,76
127,0,158,70
127,0,167,73
127,0,174,85
127,0,175,88
127,0,176,105
127,0,165,105
127,0,166,108
127,0,182,113
127,0,192,114
127,0,204,137
127,0,212,141
127,0,218,147
127,0,229,145
127,0,233,147
127,0,237,153
127,0,243,155
127,0,244,160
127,0,241,162
127,0,248,171
127,0,252,175
127,0,252,180
127,0,320,180
127,0,320,0
127,0,277,0
127,0,280,43
127,0,220,31
127,0,215,31
127,0,204,39
127,0,186,51
127,0,185,39
127,0,184,0
127,1,206,154
127,1,197,157
127,1,197,167
127,1,199,179
127,1,200,180
127,1,249,180
127,1,248,175
127,1,241,169
127,1,217,159
128,0,15,0
128,0,14,1
128,0,0,142
128,0,0,180
128,0,151,180
128,0,148,173
128,0,137,157
128,0,133,149
128,0,129,135
128,0,130,117
128,0,136,116
128,0,150,107
128,0,149,97
128,0,144,90
128,0,145,74
128,0,150,73
128,0,155,71
128,0,162,71
128,0,167,72
128,0,169,77
128,0,174,87
128,0,175,105
128,0,164,105
128,0,166,109
128,0,181,114
128,0,190,114
128,0,192,119
128,0,197,127
128,0,200,135
128,0,208,138
128,0,212,141
128,0,219,141
128,0,225,142
128,0,231,139
128,0,237,141
128,0,241,147
128,0,248,149
128,0,250,153
128,0,242,153
128,0,244,157
128,0,252,161
128,0,253,166
128,0,250,166
128,0,246,162
128,0,239,159
128,0,218,155
128,0,208,152
128,0,201,152
128,0,196,153
128,0,197,166
128,0,201,180
128,0,320,180
128,0,320,0
128,0,278,0
128,0,278,11
128,0,280,36
128,0,280,42
128,0,220,30
128,0,215,31
128,0,191,47
128,0,186,50
128,0,185,0
128,1,221,147
128,2,223,148
129,0,16,0
129,0,13,26
129,0,0,161
129,0,0,180
129,0,151,180
129,0,149,175
129,0,139,161
129,0,134,152
129,0,130,138
129,0,130,128
129,0,131,118
129,0,137,116
129,0,149,109
129,0,149,102
129,0,146,95
129,0,144,92
129,0,145,75
129,0,155,72
129,0,164,73
129,0,168,77
129,0,173,87
129,0,174,105
129,0,175,107
129,0,164,107
129,0,164,110
129,0,181,116
129,0,188,118
129,0,195,127
129,0,198,135
129,0,206,137
129,0,212,139
129,0,216,137
129,0,227,137
129,0,232,134
129,0,239,135
129,0,243,140
129,0,251,143
129,0,252,150
129,0,248,150
129,0,241,149
129,0,245,151
129,0,245,154
129,0,233,150
129,0,196,150
129,0,196,161
129,0,201,179
129,0,202,180
129,0,320,180
129,0,320,0
129,0,279,0
129,0,279,10
129,0,281,35
129,0,282,41
129,0,270,38
129,0,218,28
129,0,202,39
129,0,188,49
129,0,186,0
129,1,221,142
129,1,225,143
130,0,18,0
130,0,14,39
130,0,2,169
130,0,2,180
130,0,150,180
130,0,145,171
130,0,137,160
130,0,133,149
130,0,130,138
130,0,131,118
130,0,138,117
130,0,149,110
130,0,148,100
130,0,143,93
130,0,144,77
130,0,153,74
130,0,159,73
130,0,166,76
130,0,172,86
130,0,173,90
130,0,174,108
130,0,163,108
130,0,164,112
130,0,178,118
130,0,185,120
130,0,193,128
130,0,195,133
130,0,207,135
130,0,213,135
130,0,219,132
130,0,228,132
130,0,233,128
130,0,239,129
130,0,241,132
130,0,248,131
130,0,249,134
130,0,251,134
130,0,251,136
130,0,253,136
130,0,253,139
130,0,236,141
130,0,239,143
130,0,246,144
130,0,246,147
130,0,234,144
130,0,229,143
130,0,222,147
130,0,202,151
130,0,194,150
130,0,195,163
130,0,201,180
130,0,320,180
130,0,320,0
130,0,280,0
130,0,283,38
130,0,221,26
130,0,217,28
130,0,205,36
130,0,189,47
130,0,189,7
130,0,188,0
130,1,223,137
130,2,221,138
131,0,21,0
131,0,19,16
131,0,5,175
131,0,5,180
131,0,148,180
131,0,146,175
131,0,136,160
131,0,132,146
131,0,130,138
131,0,131,117
131,0,140,116
131,0,148,111
131,0,148,102
131,0,143,95
131,0,143,79
131,0,149,77
131,0,157,74
131,0,165,75
131,0,167,80
131,0,173,90
131,0,175,108
131,0,163,109
131,0,166,114
131,0,183,123
131,0,189,129
131,0,213,130
131,0,217,127
131,0,222,126
131,0,227,126
131,0,231,122
131,0,237,120
131,0,242,116
131,0,244,117
131,0,243,121
131,0,240,123
131,0,240,125
131,0,243,127
131,0,251,128
131,0,251,133
131,0,235,134
131,0,238,136
131,0,246,137
131,0,246,140
131,0,231,137
131,0,231,135
131,0,229,135
131,0,226,141
131,0,208,152
131,0,197,153
131,0,193,153
131,0,193,165
131,0,200,180
131,0,320,180
131,0,320,0
131,0,283,0
131,0,283,10
131,0,285,35
131,0,227,24
131,0,221,24
131,0,202,37
131,0,193,43
131,0,191,0
131,1,221,133
131,2,220,134
131,3,192,152
132,0,24,0
132,0,21,32
132,0,9,180
132,0,147,180
132,0,145,175
132,0,135,158
132,0,131,142
132,0,130,137
132,0,130,127
132,0,131,114
132,0,138,114
132,0,148,110
132,0,148,102
132,0,143,96
132,0,143,79
132,0,148,77
132,0,153,74
132,0,164,75
132,0,173,88
132,0,175,107
132,0,164,108
132,0,166,113
132,0,180,122
132,0,212,122
132,0,220,117
132,0,224,110
132,0,231,104
132,0,234,101
132,0,235,102
132,0,231,109
132,0,226,114
132,0,225,118
132,0,232,113
132,0,238,114
132,0,242,118
132,0,252,119
132,0,251,124
132,0,239,125
132,0,236,127
132,0,246,128
132,0,246,131
132,0,231,129
132,0,229,125
132,0,225,124
132,0,224,125
132,0,222,134
132,0,211,147
132,0,200,152
132,0,194,151
132,0,191,150
132,0,190,151
132,0,191,166
132,0,199,180
132,0,320,180
132,0,320,0
132,0,286,0
132,0,286,12
132,0,288,31
132,0,229,20
132,0,224,20
132,0,204,34
132,0,195,40
132,0,195,0
132,1,206,133
132,2,203,134
132,2,195,137
132,2,197,141
132,2,206,135
133,0,28,0
133,0,27,3
133,0,14,176
133,0,14,180
133,0,147,180
133,0,146,175
133,0,134,154
133,0,131,139
133,0,130,133
133,0,130,121
133,0,131,109
133,0,145,108
133,0,149,105
133,0,147,98
133,0,143,93
133,0,143,85
133,0,144,78
133,0,151,72
133,0,165,71
133,0,167,75
133,0,173,85
133,0,175,102
133,0,166,104
133,0,166,109
133,0,171,113
133,0,210,112
133,0,218,108
133,0,223,96
133,0,223,94
133,0,227,92
133,0,232,88
133,0,235,87
133,0,231,95
133,0,231,97
133,0,227,99
133,0,224,103
133,0,224,107
133,0,229,105
133,0,232,103
133,0,239,104
133,0,242,107
133,0,250,107
133,0,253,108
133,0,252,113
133,0,243,114
133,0,238,116
133,0,238,117
133,0,248,118
133,0,248,121
133,0,232,119
133,0,230,115
133,0,224,113
133,0,223,122
133,0,213,137
133,0,213,139
133,0,208,141
133,0,204,144
133,0,196,144
133,0,191,143
133,0,188,148
133,0,189,164
133,0,198,180
133,0,320,180
133,0,320,0
133,0,289,0
133,0,290,19
133,0,291,26
133,0,266,21
133,0,232,15
133,0,227,15
133,0,209,28
133,0,200,34
133,0,199,0
133,1,216,116
133,2,215,117
133,3,214,118
133,4,212,119
133,5,211,120
133,6,208,121
133,6,190,127
133,6,195,132
133,6,198,135
133,6,204,128
133,6,211,122
134,0,32,0
134,0,31,5
134,0,20,167
134,0,20,180
134,0,146,180
134,0,145,171
134,0,134,148
134,0,131,136
134,0,130,127
134,0,130,113
134,0,131,101
134,0,146,101
134,0,149,99
134,0,150,94
134,0,144,86
134,0,143,80
134,0,146,71
